timestamp,velocity_x,velocity_y
2025-08-11T10:48:43.925977,-0.8310471255590899,-4.192823440697637
2025-08-11T10:48:43.940977,1.3190538387012232,-6.052436878088393
2025-08-11T10:48:43.955977,-1.1353140356999398,-3.9551160204833398
2025-08-11T10:48:43.970977,-2.590931258975687,-6.419663045720625
2025-08-11T10:48:43.985977,-2.2606002455806404,-2.485480792834056
2025-08-11T10:48:44.000977,-1.6432130949260682,-4.981916730951752
2025-08-11T10:48:44.015977,-1.4568659725644837,-5.044984461623919
2025-08-11T10:48:44.030977,-2.693831794621301,-6.582699199119035
2025-08-11T10:48:44.045977,1.378467555802877,-2.594543888792107
2025-08-11T10:48:44.060977,0.479403721189478,-4.205294062743232
2025-08-11T10:48:44.075977,2.292639891077973,-4.215226353849393
2025-08-11T10:48:44.090977,0.5013750409778749,-5.025840351711749
2025-08-11T10:48:44.105977,0.511338379392371,-7.465225268207755
2025-08-11T10:48:44.120977,-0.41975285285407593,-5.459608393800847
2025-08-11T10:48:44.135977,-1.3968225220286652,-4.856618663326852
2025-08-11T10:48:44.150977,2.7310329809446476,-5.382873790584378
2025-08-11T10:48:44.165977,-0.5811422426314216,-2.3495560019572217
2025-08-11T10:48:44.180977,-0.6103982043549191,-4.879102748913964
2025-08-11T10:48:44.195977,-2.246614000679522,-2.540969472588858
2025-08-11T10:48:44.210977,1.5647194495559518,-2.801546212251096
2025-08-11T10:48:44.225977,0.06006944920822933,-2.8135894920766784
2025-08-11T10:48:44.240977,-1.0348649063361466,-7.440664482355837
2025-08-11T10:48:44.255977,0.22231481388207183,-5.78250188248897
2025-08-11T10:48:44.270977,4.116257594497644,-2.3251730905080237
2025-08-11T10:48:44.285977,-2.854316495570848,-6.173654131800147
2025-08-11T10:48:44.300977,0.758144142721214,-6.389475108512673
2025-08-11T10:48:44.315977,-1.745572362525115,-6.34016388526314
2025-08-11T10:48:44.330977,1.8255895124649706,-7.09693474314888
2025-08-11T10:48:44.345977,-0.16599709335863555,-2.9472310188214768
2025-08-11T10:48:44.360977,0.9513052056440168,-5.845618585123326
2025-08-11T10:48:44.375977,-0.4632666627049319,-3.0206139699105954
2025-08-11T10:48:44.390977,-0.8859735980639696,-5.989723517930163
2025-08-11T10:48:44.405977,2.847749989141924,-5.196838718992943
2025-08-11T10:48:44.420977,0.8960358161883688,-6.631369486403869
2025-08-11T10:48:44.435977,0.6112126795172358,-2.7012572507465245
2025-08-11T10:48:44.450977,1.1279940195546445,-2.1726550498383315
2025-08-11T10:48:44.465977,-0.7554216877060272,-5.534699641011765
2025-08-11T10:48:44.480977,1.7181254814626836,-7.219044035967862
2025-08-11T10:48:44.495977,1.2935554040770634,-0.7231022820674626
2025-08-11T10:48:44.510977,-0.23821456713580585,-4.720266061826202
2025-08-11T10:48:44.525977,0.270354472909988,-1.557950592594867
2025-08-11T10:48:44.540977,-1.3242914865949504,-3.205184156782115
2025-08-11T10:48:44.555977,-2.1981787189745114,-7.594479815817767
2025-08-11T10:48:44.570977,-1.53428607925707,-4.9816460347983815
2025-08-11T10:48:44.585977,-1.0421678703032404,-4.8521102333192605
2025-08-11T10:48:44.600977,-4.0356625458722295,-6.1154596803683
2025-08-11T10:48:44.615977,0.889173602118764,-3.7961140710829686
2025-08-11T10:48:44.630977,0.6870193725157168,-5.7459139172573055
2025-08-11T10:48:44.645977,-1.3234877288175062,-5.116660225539114
2025-08-11T10:48:44.660977,1.0348260301599324,-4.645695282862489
2025-08-11T10:48:44.675977,1.218564289153893,-4.128606358833494
2025-08-11T10:48:44.690977,1.2734050193862454,-4.845052177790498
2025-08-11T10:48:44.705977,-2.445184354575575,-5.132380236143965
2025-08-11T10:48:44.720977,-0.8921770856486047,-6.377654475902265
2025-08-11T10:48:44.735977,-2.283561341544497,-5.452474562002631
2025-08-11T10:48:44.750977,-1.8870625877363136,-6.805642541226232
2025-08-11T10:48:44.765977,-0.3011417280997679,-3.3650315545153475
2025-08-11T10:48:44.780977,1.7162774812112132,-5.27405367134686
2025-08-11T10:48:44.795977,-1.1032330023240395,-7.001813987518796
2025-08-11T10:48:44.810977,-2.1057863438602555,-3.785687856498334
2025-08-11T10:48:44.825977,-0.6019851168371325,-2.9274181266325905
2025-08-11T10:48:44.840977,-0.9493169191037429,-5.198488068103961
2025-08-11T10:48:44.855977,-3.2376148999605996,-4.141513417081775
2025-08-11T10:48:44.870977,-0.3302041743477261,-7.084009431085505
2025-08-11T10:48:44.885977,0.5648983124092375,-2.8445059652107734
2025-08-11T10:48:44.900977,0.059460795645763745,-5.608998242238642
2025-08-11T10:48:44.915977,1.7873251063779771,-7.448131735141592
2025-08-11T10:48:44.930977,-2.2927315544587237,-4.130545793133256
2025-08-11T10:48:44.945977,1.0837589748969958,-6.147411911723525
2025-08-11T10:48:44.960977,-0.31680642352663485,-4.962802794066451
2025-08-11T10:48:44.975977,-3.0263725013482548,-5.281636320701683
2025-08-11T10:48:44.990977,-2.531705419726092,-6.453712761487086
2025-08-11T10:48:45.005977,-3.1417717655877047,-4.601220506739796
2025-08-11T10:48:45.020977,2.1306917717275717,-6.188136833147601
2025-08-11T10:48:45.035977,-4.962839261311808,1.928982607651215
2025-08-11T10:48:45.050977,-2.1070565801364576,-8.760748918047248
2025-08-11T10:48:45.065977,1.050410349025226,-6.250420490886834
2025-08-11T10:48:45.080977,1.0111118180721592,-3.1724922944476583
2025-08-11T10:48:45.095977,-1.681256712289801,-6.10453235121058
2025-08-11T10:48:45.110977,-2.818282168042306,-3.8053355908180215
2025-08-11T10:48:45.125977,-0.3229088484399823,-6.886348336401884
2025-08-11T10:48:45.140977,-1.6683736608984394,-6.114202048667004
2025-08-11T10:48:45.155977,0.3973890152959151,-7.160702850783977
2025-08-11T10:48:45.170977,-9.120289922519682,-14.124584702626326
2025-08-11T10:48:45.185977,0.5725660000608762,-6.58267517258704
2025-08-11T10:48:45.200977,1.283405526427623,-7.8516239598589905
2025-08-11T10:48:45.215977,2.1150474304921003,-4.082726512843528
